longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,province,street,house_number,date_of_construction,availability,energy_consumption,balcony,land_surface,garden,number_of_garage,swimming_pool
4.3766927,50.8235717,Rent,1800,Appartment,Flat,46605,1050,Excellent,150,2,1,True,8,False,Brussels,,,1930,,33312,,,,,
4.4077782,50.8159937,Rent,770,Appartment,FlatStudio,40213,1160,New,33,,,False,,True,Brussels,Rue Maurice Charlent,53,2015,From 03/06/2026,,,,,,
4.3554226,50.8411909,Rent,2800,Appartment,Loft,49242,1000,Excellent,248,3,1,False,,False,Brussels,Rue Sainte-Anne,40,,Immediately,,,,,,
4.3766927,50.8235717,Rent,1100,Appartment,Flat,27212,1050,,50,1,,False,,False,Brussels,,,,Immediately,,,,,,
4.33307,50.80677,Rent,4000,House,House,33267,1180,Excellent,261,5,1,,,,Brussels,RUE JOSEPH BENS,78,,From 31/08/2026,,,,,1,
4.38713892,50.87515645,Rent,1600,Appartment,Flat,27443,1030,Fully renovated,139,3,1,False,,False,Brussels,Rue Fernand Séverin,7,,From 01/07/2026,,,,,,
4.3515499,50.8427501,Rent,2100,Appartment,Penthouse,47643,1000,Excellent,100,2,2,True,,True,Brussels,,,2017,Immediately,,,,,,
4.3333333,50.8,Rent,12000,Appartment,Penthouse,27209,1180,Excellent,568,5,6,True,250,False,Brussels,,,2004,,,,,,,
4.3970567,50.8472356,Rent,1000,Appartment,FlatStudio,46371,1030,New,44,1,,False,8,False,Brussels,Avenue de Roodebeek,17,2024,Immediately,,,,,,
4.38713892,50.87515645,Rent,1600,Appartment,Triplex,27443,1030,Fully renovated,139,3,1,False,,False,Brussels,Rue Fernand Séverin,7,,From 01/07/2026,,,,,,
4.2635983,50.8178811,Rent,1300,Appartment,Flat,46327,1070,Excellent,83,2,1,True,,False,Brussels,Allée des Iris,8,2020,Immediately,3104,,,,,
4.437183,50.8428476,Rent,1725,Appartment,Flat,27612,1200,Excellent,90,2,2,True,7,False,Brussels,Boulevard de la Woluwe,64,2023,,,,,,,
4.3971335,50.8475986,Rent,1700,Appartment,Flat,46371,1030,New,86,2,1,True,17,False,Brussels,Avenue de Roodebeek,21,2024,Immediately,,,,,,
4.3971335,50.8475986,Rent,1450,Appartment,Flat,46371,1030,New,70,1,1,True,10,False,Brussels,Avenue de Roodebeek,21,2024,Immediately,,,,,,
4.388949,50.832177,Rent,990,Appartment,Flat,39602,1040,,67,,,,,,Brussels,,,,,,,,,,
4.4607422,50.8408667,Rent,1500,Appartment,Flat,27612,1150,Excellent,90,2,1,True,9,False,Brussels,Rue de l'Eglise,43,2006,,,,,,,
4.3515499,50.8427501,Rent,1575,Appartment,Flat,37194,1000,Excellent,70,2,1,False,,True,Brussels,,,1940,,,,,,,
4.3766927,50.8235717,Rent,1100,Appartment,Flat,39905,1050,Excellent,55,1,1,False,,False,Brussels,,,1910,Immediately,55898,,,,,
4.388949,50.832177,Rent,1000,Appartment,Flat,28839,1040,,75,1,1,,,,Brussels,,,,,,,,,,
4.3155448,50.8622507,Rent,1335,Appartment,Flat,28427,1081,,105,2,,,2,,Brussels,Bd Louis Mettewie,5,,,,,,,,
4.3885823,50.8194896,Rent,945,Appartment,FlatStudio,33355,1050,Excellent,20,,1,False,,True,Brussels,Rue de l'Automne,22,1900,,,,,,,
4.363732,50.82373,Rent,1300,Appartment,Flat,38513,1050,Normal,65,1,1,False,,False,Brussels,Rue du Magistrat,52,1935,From 01/10/2026,,,,,,
4.4115802,50.8299608,Rent,1550,Appartment,Flat,43157,1150,Excellent,104,2,1,True,8,False,Brussels,Avenue des Volontaires,325,,,19477,,,,1,
4.391472,50.8191,Rent,1490,Appartment,Penthouse,38513,1050,,125,2,,True,23,False,Brussels,Avenue de la Couronne,323,2014,From 01/10/2026,,,,,,
4.3308539,50.892132,Rent,1100,Appartment,Flat,28427,1020,,80,2,1,,6,,Brussels,"Av Emile van Ermengem,",10,,,,,,,,
4.4406758,50.8518484,Rent,1650,Appartment,Flat,43157,1200,New,106,2,2,True,7,False,Brussels,Rue Neerveld,103,2025,Immediately,,,,,,
4.3333333,50.8,Rent,4000,House,House,43157,1180,Normal,261,5,3,False,15,False,Brussels,,,1930,,21593,,215,100,1,
4.3402184,50.8301436,Rent,800,Appartment,Flat,39265,1060,Normal,45,1,1,False,,True,Brussels,,,,,23,,,,,
4.423892,50.842365,Rent,1815,Appartment,Flat,29033,1200,Fully renovated,116,3,1,True,3,False,Brussels,,,1942,Immediately,,,,,,
4.3620476,50.8216247,Rent,1850,Appartment,Flat,43157,1050,Normal,91,2,2,True,4,False,Brussels,Rue de Tenbosch,83,2019,,11350,,,,,
4.3685926,50.8430672,Rent,1800,Appartment,Flat,43157,1000,Normal,96,2,2,True,9,False,Brussels,Rue du Commerce,74,,,7984,,,,,
4.3550895,50.8442607,Rent,1600,Appartment,Flat,37194,1000,Excellent,94,2,1,True,,False,Brussels,Saint Jean,4,1960,,,,,,,
4.374143,50.8365327,Rent,2500,House,Villa,43099,1050,Normal,140,3,2,False,15,False,Brussels,Rue Wiertz,27,,,,,,60,1,
4.3550895,50.8442607,Rent,1950,Appartment,Penthouse,37194,1000,Excellent,95,2,1,True,29,False,Brussels,Saint Jean,4,1960,,,,,,,
4.3851351,50.8156501,Rent,690,Appartment,FlatStudio,48204,1050,Excellent,23,0,1,True,,False,Brussels,Square des Latins,49,,Immediately,16952,,,,,
4.40678732,50.82299765,Rent,1250,Appartment,Flat,27443,1160,Fully renovated,88,2,1,False,9,False,Brussels,Avenue du Paepedelle,52,,,,,,,,
4.3899532,50.8589713,Rent,2350,Appartment,Flat,43157,1030,Excellent,290,2,2,False,30,False,Brussels,Square Prevost-Delaunay,111,1929,Immediately,100715,,,,1,
4.3766927,50.8235717,Rent,2500,Appartment,Flat,40044,1050,,190,3,2,False,15,True,Brussels,,,,From 01/08/2026,,,,90,,
4.3777021,50.8428758,Rent,1590,Appartment,Flat,43157,1040,Normal,58,1,1,True,5,True,Brussels,Rue Jacques de Lalaing,40,2019,,3239,,,,,
4.3560881,50.8503599,Rent,1230,Appartment,Flat,44165,1000,Excellent,70,1,1,True,,False,Brussels,Rue du Fossé aux Loups,48,,Immediately,,False,,,,
4.3766927,50.8235717,Rent,3400,Appartment,Flat,39905,1050,Excellent,258,3,2,True,20,False,Brussels,,,1930,,77970,,,,,
4.3333333,50.8,Rent,1150,Appartment,Flat,39905,1180,Excellent,65,1,1,True,,False,Brussels,,,1977,,21604,,,,,
4.35872,50.81571,Rent,6900,House,House,43065,1180,Excellent,577,3,2,,,,Brussels,Avenue Molière,270,,From 30/06/2026,,,,,1,
4.3979568,50.8485226,Rent,1100,Appartment,Flat,40959,1030,,82,1,1,True,5,True,Brussels,RUE VICTOR HUGO,192,1934,,,,,,,
4.3518129,50.8322678,Rent,1600,Appartment,Flat,27497,1060,Excellent,90,2,2,,,True,Brussels,Rue Berckmans,107,1930,,,,,,,
4.3881294,50.8148234,Rent,2050,Appartment,Flat,47577,1050,Fully renovated,110,3,2,False,9,False,Brussels,Avenue General medecin Derache,92,2026,Immediately,,True,,,,
4.423892,50.842365,Rent,1600,Appartment,Flat,38566,1200,Excellent,130,3,2,True,,False,Brussels,,,1992,Immediately,26955,,,,,
4.4075968,50.805344,Rent,2950,House,House,40380,1170,,,4,,,,,Brussels,Rue Th?ophile vander Elst,150,,,,,235,,,
4.3515499,50.8427501,Rent,4250,House,House,48985,1000,Excellent,347,4,,,,,Brussels,,,1920,From 05/07/2026,,,100,80,,
4.326965,50.8200628,Rent,1155,Appartment,Flat,43157,1190,Normal,60,2,1,False,,False,Brussels,Rue des Allies,188,1950,,148,,,,,
4.414715,50.800919,Rent,2950,House,House,48985,1170,Normal,197,4,1,,,,Brussels,,,,From 30/06/2026,,,,,,
4.3795267,50.8290861,Rent,1150,Appartment,Penthouse,37194,1050,Normal,65,1,1,False,,False,Brussels,Avenue de la Couronne,87,,Immediately,,,,,,
4.3406349,50.8485576,Rent,1395,Appartment,Penthouse,33802,1000,Normal,96,1,1,True,50,,Brussels,Zennestraat,17,,Immediately,,,,,,
4.3766927,50.8235717,Rent,1800,Appartment,Penthouse,39905,1050,Excellent,85,2,1,True,16,False,Brussels,,,1980,,21530,,,,,
4.374252,50.8313578,Rent,1000,Appartment,Flat,27497,1050,Normal,50,1,1,False,,False,Brussels,Rue Marie-Henriette,1,1900,On contract,,,,,,
4.414715,50.800919,Rent,2800,House,House,48985,1170,Normal,228,4,,,,,Brussels,,,,On contract,,,,,1,
4.3402184,50.8301436,Rent,1735,Appartment,Flat,46605,1060,Excellent,110,2,2,True,10,False,Brussels,,,1971,,,,,,,
4.4282401,50.8527706,Rent,1500,Appartment,Flat,43157,1200,New,97,2,1,True,8,False,Brussels,Allée Christian de Duve,,2017,,6330,,,,1,
4.3333333,50.8,Rent,1050,Appartment,Flat,37194,1180,Normal,56,1,1,False,,False,Brussels,,,,Immediately,,,,,,
4.3515499,50.8427501,Rent,2650,Appartment,Flat,37194,1000,Normal,161,2,1,True,,False,Brussels,,,,,,,,,,
4.3836607,50.8284177,Rent,1500,Appartment,Flat,38611,1040,,120,3,1,True,4,False,Brussels,Square de Leopoldville,17,,,26344,,,,,
4.3881298,50.8374184,Rent,3100,House,House,49236,1040,Excellent,237,4,1,False,10,False,Brussels,Rue du Clocher,27,1953,Immediately,208,,150,80,,
4.4137529,50.8538123,Rent,2200,Appartment,Penthouse,43157,1140,Excellent,136,3,2,True,,False,Brussels,Rue Colonel Bourg,111,2018,,,,,,,
4.3515499,50.8427501,Rent,1130,Appartment,Flat,29033,1000,Excellent,55,1,1,False,15,,Brussels,,,1930,,,,,,,
4.3496836,50.8467351,Rent,2800,Appartment,Penthouse,40457,1000,Normal,120,2,2,True,,True,Brussels,Impasse Madrille,1,,Immediately,13737,,,,,
4.3515499,50.8427501,Rent,1000,Appartment,Duplex,29033,1000,Normal,60,1,1,False,,False,Brussels,,,1930,,,,,,,
4.3622943,50.8179433,Rent,1960,Appartment,Flat,40457,1050,Normal,134,3,2,True,2,False,Brussels,Rue Jules Lejeune,1,,Immediately,12009,,,,1,
4.4322337,50.8491193,Rent,1375,Appartment,GroundFloor,49236,1200,Excellent,67,1,1,False,,False,Brussels,Chaussée de Roodebeek,106,2026,Immediately,150,,,,,
4.3766927,50.8235717,Rent,880,Appartment,FlatStudio,37194,1050,Normal,30,0,1,True,3,True,Brussels,,,,,,,,,,
4.4007034,50.8306218,Rent,1300,Appartment,Flat,43157,1040,Excellent,65,2,1,False,,False,Brussels,Rue de Tervaete,48,,Immediately,,,,,,
4.3679899,50.8315048,Rent,1040,Appartment,FlatStudio,40457,1050,Excellent,45,0,1,True,5,False,Brussels,Chaussée d'Ixelles,227,2019,,17,,,,,
4.35464,50.85247,Rent,1300,Appartment,Flat,38513,1000,Normal,54,1,,True,,True,Brussels,Rue Saint-Michel,16,,From 01/07/2026,,,,,,
4.355019,50.8528167,Rent,1150,Appartment,Flat,38513,1000,Normal,70,1,1,True,,False,Brussels,Boulevard Adolphe Max,45,,From 01/08/2026,,,,,,
4.4322337,50.8491193,Rent,1950,Appartment,Duplex,49236,1200,Excellent,113,3,2,False,,False,Brussels,Chaussée de Roodebeek,106,2026,Immediately,150,,,,,
4.3856383,50.8602296,Rent,3250,House,House,49242,1030,Excellent,280,5,3,False,15,False,Brussels,Avenue des Azalées,61,,,,,198,105,,
4.384113,50.82248,Rent,2200,Appartment,Flat,38513,1050,Normal,184,3,2,True,,False,Brussels,Rue Fritz Toussaint,51,,From 01/08/2026,,,,,,
4.35502,50.85282,Rent,1150,Appartment,Flat,38513,1000,Normal,65,1,1,True,,False,Brussels,Boulevard Adolphe Max,45,,From 01/08/2026,,,,,,
4.3981462,50.8278996,Rent,900,Appartment,FlatStudio,43157,1040,Normal,50,0,1,True,,False,Brussels,Rue Léon Defosset,5,2006,Immediately,,,,,,
4.45960941,50.83006355,Rent,2250,Appartment,Flat,46469,1150,,154,3,2,True,19,False,Brussels,Drève des Shetlands,12,2005,Immediately,,,,,,
4.4119972,50.8476552,Rent,850,Appartment,FlatStudio,27612,1200,Excellent,40,0,1,False,35,False,Brussels,Avenue de Juillet,94,1960,,,,,30,,
4.33699234,50.87623575,Rent,1100,Appartment,Flat,40310,1090,,55,1,1,False,9,False,Brussels,Rue Amélie Gomand,47,1930,Immediately,,,,,,
4.31097405,50.87227955,Rent,1100,Appartment,Flat,40310,1083,,75,2,,False,,False,Brussels,Avenue du Cimetière,12,1950,Immediately,,,,,,
4.336441,50.8703247,Rent,890,Appartment,Flat,46605,1090,Normal,51,1,1,True,6,False,Brussels,Rue Uyttenhove,33,,Immediately,8231,,,,,
4.4462031,50.8406251,Rent,1200,Appartment,Flat,38398,1200,Normal,81,1,1,True,14,False,Brussels,Chaussée de Stockel,202,2021,,4,,,20,,
4.3227894,50.8808582,Rent,2390,Appartment,Flat,40044,1090,,154,3,2,True,22,True,Brussels,,,,From 18/06/2026,,,,,,
4.4291669,50.8490159,Rent,750,Appartment,FlatStudio,38611,1200,Normal,23,1,,True,,True,Brussels,Chemin des Deux Maisons,8,,Immediately,5772,,,,,
4.3402184,50.8301436,Rent,935,Appartment,Flat,39265,1060,Excellent,75,1,1,True,,,Brussels,,,,,,,,,,
4.3381098,50.8046883,Rent,2750,House,House,46449,1180,,237,5,2,False,10,False,Brussels,Rue Verhulst,38,,Immediately,,,185,90,1,
4.3954899,50.8272953,Rent,1500,Appartment,Flat,39656,1040,Normal,106,2,1,True,,True,Brussels,Chaussée de Wavre,902,,,,,,,,
4.4278114,50.8448895,Rent,1275,Appartment,Flat,27612,1200,Excellent,90,2,1,True,3,True,Brussels,Rue Solleveld,65,1991,,,,,,,
4.373398,50.85407455,Rent,950,Appartment,Flat,27443,1210,Fully renovated,50,1,1,False,2,False,Brussels,Place François Bossuet,5,,Immediately,,,,,,
4.408969,50.82046,Rent,1010,Appartment,Flat,39695,1160,,52,1,1,True,,False,Brussels,Square Jean-Baptiste De Greef,2,1988,,,,,,,
4.3477447,50.8509268,Rent,1290,Appartment,Flat,37194,1000,Excellent,70,1,1,False,6,False,Brussels,Place Sainte Catherine,9,,,,,,,,
4.34033,50.81116,Rent,2950,House,House,33267,1180,Normal,234,5,1,,,,Brussels,AVENUE COGHEN,88,,Immediately,,,,82,1,
4.4329851,50.8381484,Rent,1450,Appartment,Flat,29033,1150,Excellent,120,3,1,True,,False,Brussels,,,1958,,26265,,,,,
4.3539328,50.847205,Rent,850,Appartment,FlatStudio,39656,1000,Normal,46,1,,True,,True,Brussels,Rue Marché aux Peaux,4,2018,,16178,,,,,
4.37328,50.84785,Rent,2300,Appartment,Flat,40044,1000,,250,3,1,True,90,False,Brussels,rue des deux églises,80,,From 01/10/2026,,,,,,
4.351673,50.8524584,Rent,1900,Appartment,Flat,44165,1000,Normal,148,3,1,True,,False,Brussels,Rue des Hirondelles,15,2007,,,,,,,
4.354975,50.82682,Rent,1450,Appartment,Flat,38513,1060,,80,2,1,True,10,False,Brussels,Chaussée de Charleroi,144,2018,From 01/08/2026,,,,,,
4.39515,50.80075,Rent,3500,Appartment,Penthouse,43065,1000,New,148,3,2,True,,,Brussels,AVENUE DE L'URUGUAY,22,,Immediately,,,,,,
4.3739413,50.8310693,Rent,1700,Appartment,Duplex,47577,1050,Normal,120,1,1,False,,True,Brussels,Rue Maria Malibran,75,1970,,,,,60,,
4.3908051,50.8368051,Rent,795,Appartment,FlatStudio,40849,1040,Normal,20,1,1,False,,True,Brussels,Rue Doyen Boone,15,1930,Immediately,27462,,,,,
4.38807811,50.80491235,Rent,2200,House,MasterHouse,27880,1050,Normal,280,3,1,False,,False,Brussels,Avenue du Derby,19,1931,Immediately,,,,50,1,
4.423892,50.842365,Rent,1120,Appartment,Flat,40044,1200,,50,1,1,False,,True,Brussels,,,,From 18/06/2026,,,,,,
4.4155297,50.8419941,Rent,1650,Appartment,Flat,27466,1200,Excellent,148,4,1,True,,False,Brussels,Avenue de Broqueville,127,1960,,35183,False,,,1,
4.3333333,50.8,Rent,3200,House,House,48985,1180,Excellent,227,4,,,95,,Brussels,,,1986,Immediately,,,,,1,
4.3333333,50.8,Rent,950,Appartment,Flat,39602,1180,,50,1,,,4,,Brussels,,,,From 15/09/2026,,,,,,
4.3354803,50.868767,Rent,820,Appartment,FlatStudio,40213,1090,Excellent,38,,1,False,,False,Brussels,Avenue Charles Woeste,306,2018,From 04/06/2026,,,,,,
4.39515,50.80075,Rent,2600,Appartment,Flat,43065,1000,New,140,3,2,True,,True,Brussels,AVENUE DE L'URUGUAY,22,,Immediately,,,,,,
4.298998,50.8734516,Rent,1250,Appartment,Flat,47625,1083,Normal,109,2,1,True,,False,Brussels,Avenue des Neuf Provinces,1,1973,,146,,,,,
4.3701944,50.8410489,Rent,1600,Appartment,Flat,46472,1000,,,,,,,True,Brussels,Rue Montoyer Brussels,,,From 15/06/2026,,False,,,,
4.3766927,50.8235717,Rent,4000,Appartment,Penthouse,43065,1050,New,180,3,3,True,,,Brussels,,,,From 30/06/2026,,,,,,
4.3666132,50.8589789,Rent,2100,Appartment,GroundFloor,46535,1030,Normal,172,3,3,,,False,Brussels,Rue Dupont,80,,,,,,250,,
4.3355368,50.8036332,Rent,775,Appartment,FlatStudio,40061,1180,Excellent,38,0,1,True,,False,Brussels,Rue Xavier De Bue,16,,,5837,,,,,
4.3515499,50.8427501,Rent,1290,Appartment,Flat,40044,1000,,57,1,1,True,5,True,Brussels,,,,From 07/08/2026,,,,,,
4.3828192,50.8269188,Rent,950,Appartment,Flat,46472,1050,,,,,,,True,Brussels,Avenue de la Couronne Elsene,,,From 01/07/2026,,False,,,,
4.36695,50.82907,Rent,3000,Appartment,Flat,43065,1050,Normal,239,3,2,,,True,Brussels,RUE DE L'ERMITAGE,50,,From 31/07/2026,,,,,,
4.34206,50.79457,Rent,10000,House,House,43065,1180,New,732,7,4,True,,True,Brussels,DIEWEG,60,,Immediately,,,,,2,
4.3062305,50.8328315,Rent,700,Appartment,Flat,46472,1070,,,,,,,True,Brussels,Rue de Veeweyde Anderlecht,,,From 12/09/2026,,False,,,,
4.3514295,50.848248,Rent,1700,Appartment,Duplex,44778,1000,,110,3,2,,,,Brussels,Rue de Tabora,9,,From 01/09/2026,,,,,,
4.3333333,50.8,Rent,1450,Appartment,Flat,39482,1180,,80,2,1,,5,,Brussels,,,,From 15/09/2026,,,,,1,
4.3605105,50.8701325,Rent,1300,Appartment,Flat,0,1000,Fully renovated,80,3,1,,,,Brussels,Rue du pont de l'Avenue,1,1900,,,,,,,
4.3988044,50.8453842,Rent,1800,Appartment,Flat,43157,1030,Excellent,80,2,1,True,,False,Brussels,Rue Frédéric Pelletier,8,,,19914,,,,,
4.388949,50.832177,Rent,2750,Appartment,Duplex,33267,1040,Excellent,150,3,1,,,,Brussels,,,,From 31/08/2026,,,,,1,
4.3820734,50.820187,Rent,700,Appartment,Flat,44778,1050,,22,,1,,,,Brussels,Chaussée de Boondael,256,,,,,,,,
4.36911,50.8486,Rent,1349,Appartment,GroundFloor,46612,1000,Fully renovated,31,1,,,,True,Brussels,Boulevard du Régent,55,,,,,,,,
4.3828192,50.8269188,Rent,800,Appartment,Flat,46472,1050,,,,,,,True,Brussels,Avenue de la Couronne Elsene,,,From 16/06/2026,,False,,,,
4.3719467,50.8186367,Rent,2250,Appartment,Penthouse,39656,1050,Excellent,157,2,1,False,19,False,Brussels,Rue de l'Aurore,56,1894,,49994,,,,,
4.3511034,50.8137691,Rent,1100,Appartment,Flat,40457,1180,Fully renovated,65,1,1,False,,False,Brussels,Rue Vanderkindere,211,1950,Immediately,36510,,,,,
4.346871,50.854176,Rent,1848,Appartment,GroundFloor,46612,1000,Fully renovated,71,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3904061,50.832397,Rent,2250,Appartment,Duplex,44778,1040,,130,2,2,,50,,Brussels,Rue des Erables,17,,,,,,160,,
4.4017226,50.8382388,Rent,2300,Appartment,Flat,43157,1040,Normal,119,2,2,True,4,True,Brussels,Avenue de Tervueren,57,1913,Immediately,,,,,,
4.388426,50.80451,Rent,1750,Appartment,Flat,43099,1050,Normal,120,2,1,True,3,False,Brussels,Avenue du Derby,31,1940,,,,,,1,
4.4116408,50.8361801,Rent,1700,Appartment,Flat,43157,1150,Excellent,96,1,1,True,,True,Brussels,Avenue de Tervueren,227,,,14777,,,,,
4.4329851,50.8381484,Rent,1550,Appartment,Flat,33267,1150,Normal,90,2,1,True,,True,Brussels,,,1960,From 30/06/2026,,True,,,,
4.3283292,50.8514015,Rent,1990,Appartment,Loft,39656,1080,Excellent,150,1,1,True,30,False,Brussels,Rue Jean-Baptiste Decock,5,1912,Immediately,,,,,,
4.4171248,50.8153595,Rent,2050,Appartment,Duplex,0,1160,Excellent,135,3,2,,1,,Brussels,"Chaussée de Watermael,",97,2026,,,,,,,
4.3945221,50.8088294,Rent,1820,Appartment,Flat,49251,1050,,70,,,,,,Brussels,Avenue du Bois de la Cambre Elsene,,,,,False,,,,
4.3333333,50.8,Rent,1500,Appartment,Flat,39905,1180,Normal,104,2,1,True,16,False,Brussels,,,1950,Immediately,10851,,,,1,
4.3302288,50.7919395,Rent,1525,Appartment,Flat,44746,1180,Excellent,90,2,1,True,15,,Brussels,avenue Ilya Prigogine,8,2017,,,,,,,
4.423892,50.842365,Rent,950,Appartment,Flat,29033,1200,Excellent,60,1,1,True,4,False,Brussels,,,2007,,,,,,,
4.3475063,50.8540873,Rent,1650,Appartment,Loft,47576,1000,Normal,198,2,1,True,,False,Brussels,Cité du Sureau,7,,,40706,,,,,
4.3766927,50.8235717,Rent,1050,Appartment,Flat,39482,1050,,60,2,,,,,Brussels,,,,From 01/09/2026,,,,,,
4.3833316,50.8308289,Rent,1300,Appartment,Duplex,46622,1040,Normal,74,2,1,False,,True,Brussels,Rue Philippe Baucq,98,1901,,,,,,,
4.302565,50.8585203,Rent,1000,Appartment,Flat,44165,1082,Normal,59,1,1,False,,,Brussels,Avenue du Haut-Champ,10,,,,,,,,
4.3766927,50.8235717,Rent,900,Appartment,Flat,39482,1050,,50,1,,,,,Brussels,,,,From 01/09/2026,,,,,,
4.33731394,50.88305762,Rent,1350,Appartment,Flat,27812,1090,,122,3,1,True,13,False,Brussels,Rue Duysburgh,31,,,,,,,1,
4.3028734,50.8473786,Rent,790,Appartment,Flat,0,1070,Normal,75,1,1,,,,Brussels,Chaussée de Ninove,539,,,,,,,,
4.3859935,50.8134575,Rent,1800,Appartment,Flat,39656,1050,New,107,3,2,True,10,False,Brussels,Avenue Armand Huysmans,49,1956,,30901,,,,10,
4.3878356,50.8074461,Rent,1400,Appartment,Flat,39290,1050,,122,2,1,,3,,Brussels,Avenue du Pesage,116,,From 01/08/2026,,,,,,
4.3333333,50.8,Rent,10000,House,Villa,49237,1180,Excellent,600,8,5,False,,,Brussels,,,1885,Immediately,,,8200,8200,,
4.3766927,50.8235717,Rent,875,Appartment,Flat,39482,1050,,50,1,,,,,Brussels,,,,From 01/09/2026,,,,,,
4.3880585,50.8350172,Rent,850,Appartment,FlatStudio,44746,1040,Excellent,40,,1,,,True,Brussels,AVENUE D'AUDERGHEM,200,,,,,,,,
4.3333333,50.8,Rent,1550,Appartment,Flat,33267,1180,Excellent,87,1,1,True,12,,Brussels,,,1960,From 31/07/2026,,,,100,,
4.4329851,50.8381484,Rent,3800,Appartment,Penthouse,43157,1150,Excellent,265,3,2,True,89,False,Brussels,,,2014,,31486,,,,1,
4.3766927,50.8235717,Rent,1150,Appartment,Flat,40044,1050,,65,1,1,False,,True,Brussels,,,,From 15/06/2026,,,,,,
4.3766927,50.8235717,Rent,5600,House,House,48985,1050,Excellent,573,6,4,,,,Brussels,,,1910,Negotiable,,,,,1,
4.3261228,50.8212026,Rent,1650,Appartment,Flat,47575,1190,Normal,94,2,1,True,,True,Brussels,Avenue Van Volxem,241,1980,,23825,True,,200,,
4.3766927,50.8235717,Rent,1800,Appartment,Flat,42515,1050,Normal,42,1,1,,,True,Brussels,,,,,,,,,,
4.3766927,50.8235717,Rent,1800,Appartment,Flat,42515,1050,Normal,89,2,1,,,True,Brussels,,,,,,,,,,
4.3766927,50.8235717,Rent,1800,Appartment,Flat,42515,1050,Normal,62,1,1,,,True,Brussels,,,,,,,,,,
4.3515499,50.8427501,Rent,1450,Appartment,Flat,40044,1000,,50,1,1,True,,True,Brussels,,,,From 15/06/2026,,,,,,
4.3786298,50.8147119,Rent,2100,Appartment,Penthouse,39656,1050,Excellent,130,2,2,True,20,True,Brussels,Avenue des Courses,22,1992,Immediately,23261,,,,1,
4.37727,50.86744,Rent,2000,Appartment,Duplex,33267,1030,Excellent,141,2,1,,35,,Brussels,,,1930,From 31/08/2026,,,,,,
4.3675565,50.8503294,Rent,1200,Appartment,Flat,27214,1000,Excellent,60,1,1,True,,True,Brussels,Rue des Cultes,26,1876,,11926,,,,,
4.4329851,50.8381484,Rent,5800,House,Villa,43157,1150,New,388,5,4,False,25,False,Brussels,,,2017,,38834,,1009,900,2,
4.3333333,50.8,Rent,3400,House,House,39905,1180,Excellent,251,4,2,False,,False,Brussels,,,1930,Immediately,66855,,2000,85,1,
